Song ID,pop,rap,dance-pop,post-teen-pop,pop-rap,trap,reggaeton,trap-latino,latin,hip-hop,melodic-rap,canadian-pop,electropop,pop-dance,atl-hip-hop
06s3QtMJVXw1AJX3UfvZG1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4ZLzoOkj0MPWrTLvooIuaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7o4gBbTM6UBLkOYPw9xMCz,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6IBcOGPsniK3Pso1wHIhew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,,,,,,,,,,,,,,,
0rKtyWc8bvkriBthvHKY8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3kml9ZdpT7UYk1ugkjqOzt,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3YUMWmx8EJq0DurfuIwoGh,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4K8cyoCDovlc4FvtUr2Hfx,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
14gkWVFMwdxBMyqBw1wmIg,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3ko9jEHNt4O5fjKN65ULJp,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0sci7ppTZFm4mjcH3nu8yO,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13EW51DKru044OJDJ9Bm8o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6C6mUonH6MNdSg5pw7kOc9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19OXtYzrJyCrQvTbfukt4H,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2uu2aGqA2UblCg581Q7l1g,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4Q34FP1AT7GEl9oLgNtiWj,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
25zlnOAzbVoOzIeXSvQFf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6u7gmPOz7pzzaeR9xSBpsR,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0q85C1JiECyYIQthz1posA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4evmHXcjt3bTUHD1cvny97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Snbzbd74RLfL0i4nn1vU5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527k23H0A4Q0UJN3vGs0Da,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3zR9JVqHsILrkNyCOqA6jM,,,,,,,,,,,,,,,
2IKJtXeR5UsaUjZB46fTOK,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6NYtLvyThMT0oALFdJFdzq,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1whfVLMKWqAX3uk97VXsNN,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7azo4rpSUh8nXgtonC6Pkq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Qs4SXO9dwPj5GKvVOv8Ki,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5eu4Lxm5TlI0tKSTTDWJAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ABS9lKaZ1uXkXCqr9zFO7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2zYzyRzz6pRmhPzyfMEC8s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e1VoRlNumuEkXlITMHKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xUvi7wldroBzaZCengPa5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35UUpTmrcFXNIVIN26ujXl,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4jVBIpuOiMj1crqd8LoCrJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7iAgNZdotu40NwtoIWJHFe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33gwZOGJWEZ7dRWPqPxBEZ,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
3e9HZxeyfWwjeyPAMmWSSQ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14wf185UxfNbSy8dwt4r4q,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4Gt2kh3QbAGU6yquOWn4aW,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
6PiO7fUEPKnJfaCQbPrIyg,,,,,,,,,,,,,,,
39Yp9wwQiSRIDOvrVg7mbk,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0TUW9faHNaBmi89wsYGp9y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0JmiBCpWc1IAc0et7Xm7FL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4DpNNXFMMxQEKl7r0ykkWA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1sgDyuLooyvEML4oHspNza,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1zwMYTA5nlNjZxYrvBB2pV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5DqdesEfbRyOlSS3Tf6c29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2JSmxLqt8h7ZpJJkfuLJvK,,,,,,,,,,,,,,,
7iKDsPfLT0d5mu2htfMKBZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3QGppKBPd9gHOgHJzRbVIw,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
205HNJ73cgpC0LAOnuQiWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7qq0EOPW4RRlqdvMBmdd73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fTdRdN73RgIgcUZN33dvt,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4w47S36wQGBhGg073q3nt7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5EbtodsuLbxrFDH6j5avVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0SqqAgdovOE24BzxIClpjw,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1gxdWpeOUBpvB908fiZs4D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3nS9a01VvXHQriLqJYwRqG,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
50ZC4PM7hywH27RcCfViau,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6J2LdBN97cDWn0MLxYh9HB,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4Of7rzpRpV1mWRbhp5rAqG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b7trEcKoglybN5MxGuSaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4nK5YrxbMGZstTLbvj6Gxw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6pcywuOeGGWeOQzdUyti6k,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1dLXLETYiZohIZWnse4ypG,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1VSuFS7PahCN3SWbOcQ98m,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4xWzZmX4K1yyrdtRfbUvjt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7lUdbnz7wsv3C9zzf4WHl9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6XHVuErjQ4XNm6nDPVCxVX,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3ruoIF2UnoXdzK8mR61ebq,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3CDVMejYHnB1SkEEx0T1N4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
7fxSLnklnayJNBIKntXedZ,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4SCnCPOUOUXUmCX2uHb3r7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
42Tohunwlh34o0mgxYx5iq,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3WaDoMDQRqDdgtCDLxanpN,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4V9ynsDPwHtdItksqjuRu0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5sBplhIrmzA4kQGyIOpmDf,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6Vgtvd7I5yopJdBuxqjBd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50I7FNN2rl2rWiNwGxS146,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6fMzgFFGzWCwiHMzDzNpp5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wGnp7ejkCuXRsehXx0PNP,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
7FtZFla3ZH6PqsAJ9MvVCM,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2hfoyc7ve6xM4ZEiNIiU1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7xcUWyLh6fIMsYjoVI7NnZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Ed1q0X8oSKSm4IIhiQbYg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170DNUSnQRp1tGpppF26pA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6mADjHs6FXdroPzEGW6KVJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5SjtAe7xzUgHDtNTmt8zS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5E7p95xh9Ul4vZp4LEoJwi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3xaugmCyXrVkrDTXbFkMW3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7JDWhC422Gtk1Bq0mL3OTC,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
4Hpib09wXgD84w4uwTPnYD,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0f1G5SHFoFC9lO03gHCGVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6zvqq50PL7io0rprbkrYc9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,,,,,,,,,,,,,,,
58AGoOGbwsQMhBbH0eFLRR,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0ada5XsQGLPUVbmTCkAP49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3k0YJnqMKRZb8swo86vCkq,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7gwwt1IaAWwmB7af0AcuBM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2MbdDtCv5LUVjYy9RuGTgC,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
2HbKqm4o0w5wEeEFXm2sD4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2rFsFjq0D9JAmc0APpCO6P,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2grjqo0Frpf2okIBiifQKs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66W1rVTnEv86dIkFhoiElg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3JKgcAa7r07ocVWcV8bS0H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1VBt9dPtYfLnVeKaa6CQPr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6vw0mOQ5vm3C5RPm7Rvl2w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4pvb0WLRcMtbPGmtejJJ6y,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5dOxHHMOFAbG3VH23t0xNm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4K06PO78fW4mnBVenxGNob,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77Xwqkw7VrV8E5FCq9JhO8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4wVOKKEHUJxHCFFNUWDn0B,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
4NhDYoQTYCdWHTvlbGVgwo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3AzjcOeAmA57TIOr9zF1ZW,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00ETaeHUQ6lops3oWU1Wrt,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1Pmp486RrLRkaEkE3HFHXP,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7DnAm9FOTWE3cUvso43HhI,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5cpJFiNwYyWwFLH0V6B3N8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
7Bar1kLTmsRmH6FCKKMEyU,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ST72jD2KVe7f3fbcGyX1b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5oI9blwsXC8AkTWw6wASY8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0y8mJFmm4ogCHnfe0oTuT6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bRpSCFv6P2OUhciByeRYR,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6gxKUmycQX7uyMwJcweFjp,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4aZfvvgfoSfmSZpfwQYzC0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ywzEdEuVG1lsjsRCGJfLy,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78qd8dvwea0Gosb6Fe6j3k,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6NJfIydBMYrXvlaXsFxmc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7C1trmcQQ5n5RNy4l6ziCv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5v4GgrXPMghOnBBLmveLac,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4VLTxHOyFX5FRtkpsFm5Pc,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
5woaU1FNkqCwg6WzWiQPW5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4ecVWqbtW6phQGpZMAyqIU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551xyaSJsg8hILXFq9JdST,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3eJMSq78dDaFb7VvhNFnq6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2u6Jm2klS4yvAlbSHlxUwI,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2V4Fx72svQRxrFvNT1eq5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zGtfOglDBfVUypabBwIjQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ja2gzrNh9VNigzoXfmbwD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Jlcvv8IykzHaSmj49uNW8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6cy3ki60hLwimwIje7tALf,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7mrWTjhYctgEQb0lJKrVWy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Be7CLdHZpyzsVijme39cW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43WYPxyEfIxlIjNlxQGYzc,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0dZpw3h6KZhcHec61qwevZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0mb3uDw5vfFUcZfJYFOMRu,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
6gi6y1xwmVszDWkUqab1qw,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5iw28wvyHgj4ppOu5AdcEU,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6yVkakCN460KOVol9ZazjH,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6R6ZoHTypt5lt68MWbzZXv,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
40TPiJpvwGIyvPjJMDTKfy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Gg1gjgKi2AK4e0qzsR7sd,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0eeKDrQxjqNl5bX5VCHDcn,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
02kDW379Yfd5PzW5A6vuGt,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1ddbNJwDjjmCYz1GFGYnsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2QyuXBcV1LJ2rq01KhreMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2KoHxhRyWxJzA0VafWd5Nk,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5wWAwzGp2OaaoIkwcz6wZs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5PwAiSk3ufe0YwOHRFPHEG,,,,,,,,,,,,,,,
6bM4daGlfZHtKMQp8tEqVz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3hUxzQpSfdDqwM3ZTFQY0K,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0CF1RH8dQKuK2lQPSQw2lZ,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3QzAOrNlsabgbMwlZt7TAY,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
3Ys2PYl1wyPKQIwyqhP9cQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1EzrEOXmMH3G43AXT1y7pA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2iUXsYOEPhVqEBwsqP70rE,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2Eeur20xVqfUoM3Q7EFPFt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0pk1hxhJLBSZZ5RKBhcwOa,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1MgV7FIyNxIG7WzMRJV5HC,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0qg0GJp7HSewRCVPP4fKGk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2QqJTIlGKRLJC3onkavYEz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4slSrbTK1sNK4I1mDYEthf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4OENnoidV0h8gJV6bhrw7r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1nYeVF5vIBxMxfPoL0SIWg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4SJHHpKhcuXwDsCsPqshXj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5DV4ZSCqbFv74ui3ZhimXo,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
65RWVU6N81CeH65nu52K1U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51Of5p3lKZeOg6itfs4og4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6VsvKPJ4xjVNKpI8VVZ3SV,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6oJ6le65B3SEqPwMRNXWjY,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52zq2a71SGs3f1vJuv59ui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cSSL3YafYjM3yjgFO1vJg,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
7xQAfvXzm3AkraOtGPWIZg,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0ZNU020wNYvgW84iljPkPP,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6KJqZcs9XDgVck7Lg9QOTC,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7kt9e9LFSpN1zQtYEl19o1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5kI4eCXXzyuIUXjQra0Cxi,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2T5NBwKRySiCR78vVk08vr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2NmsngXHeC1GQ9wWrzhOMf,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3aA6xB0tOilDDX17fIJ0Bl,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41xKiK40e7MFu1bqcGSz1d,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2WRTnY0slmFgWcrmEr8dPj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3bXiWZWR3CoZbhcsqfsMNa,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
55CHeLEfn5iJ0IIkgaa4si,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2QDyYdZyhlP2fp79KZX8Bi,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
08fa9LFcFBTcilB3iq2e2A,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7MbT4I8qGntX4fMdqMQgke,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13v5IXnvO2BccWwOx5rb4s,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
4CyCHkhRsDXUeP5K4Y3xjU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7idxewQZ24F0gQy2EWE6Ug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Tcw8w9pvPrZoORgxsNASW,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6MWoRt97mnSTXZhu3ggi9C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0fCwrjKfWxF3xQhZrYUw4T,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3GZd1aDsgKL71Kt3VIp0hc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6zEgnpM0qYmHLDnh8WPejL,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4QfZYDhGZc0T2RDvGiI69E,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4ZRrLHqzhGRXYj2qcB4s5S,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3Q5cLvkKsHJvYltf8k7HkO,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3mQ6SLdxxaL52Yte7KF2Ks,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6pFTDHGJtKOxrQ85xRZ8Ue,,,,,,,,,,,,,,,
1ZvBVbsaNqHEP6ymXaPGlj,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5PAAUJTKLT0nCmHUlLdPXb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3jlxX3VXPiY3lvBBbppQD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21CkzgKCBCq5V4XKjiGSIj,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4cluDES4hQEUhmXj6TXkSo,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6du77YHyGWoFjbuHCFBHU3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5JAYDuLRkODlVt6dgoalKk,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7d94IqWX2UmSKMGUYSGFJG,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1YM6c2sxbf2Jacl9IFgn4I,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2alc8VZAzDgdAsL2QMk3hu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44gRhRi2OhEf7moAUj6MD1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4nVBt6MZDDP6tRVdQTgxJg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24FR8mXTaiGZPrxnkf1kcP,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0XkmeG97T4mtYlWRJcrxec,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7pbg3ABlAZv2NiIdKbBBFm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7AvprzMsRJpybaalckaT8c,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0440JCJyIAmINA8KcYgFb5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4PPLJAEYBSOcnzr9TZoqf9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4F6YLjakjqWFTgC5qfEwPQ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7MN8RYSofZsFROBlEOAzXq,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2SVx3uds6jTWALFxevIWMA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1lOe9qE0vR9zwWQAOk6CoO,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3JHpk0DOTOzyh0777JFAky,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5Hkj1XjMJv5QCGc9NwZm6z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6NfrH0ANGmgBXyxgV2PeXt,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3dVvWnj4D8JGkKvo6Hucso,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2YpeDb67231RjR0MgVLzsG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38iBrrbbXyWaSPkmuDNgjZ,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2ksOAxtIxY8yElEWw8RhgK,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5stPVcRqb4qixbafP9e8lt,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3wYRLYuO1M88d8woWUIxct,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
41L3O37CECZt3N7ziG2z7l,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
07KXEDMj78x68D884wgVEm,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4EivmOT13NMpNSfTKn9p4s,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0t3ZvGKlmYmVsDzBJAXK8C,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6Ozh9Ok6h4Oi1wUSLtBseN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7sQKy5vlPQllr0k9IjYJv3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
02XcRGWPkvomFvzTamEKHg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1OjiYjgPZyxS0AiXiSnuYI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4sjdZEEQvR1sXrRNSuBfbA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7jMMoHhgq6iwVT5ykyxsJt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7mEUjhl6aTztdHCrxoTgBG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1hg3RlqFZXJb5YgRoK9qmF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c1QaQHdDhtFMfUkhueuXK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6EfBMJQwe2xLgldra6DaYp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7mcdgAXmb35dakBnfDIv3q,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
